8/1/07,17:10:00,8/1/07,17:13:00,0.0402989
8/1/07,17:10:00,8/1/07,17:16:00,0.0751037
8/1/07,17:10:00,8/1/07,17:17:00,0.0695681
8/1/07,17:10:00,8/1/07,17:20:00,0.23368
8/1/07,17:10:00,8/1/07,17:25:00,0.226605
8/1/07,17:10:00,8/1/07,17:28:00,0.214281
8/1/07,17:10:00,8/1/07,17:29:00,0.210028
8/1/07,17:10:00,8/1/07,17:32:00,0.198855
8/1/07,17:10:00,8/1/07,17:33:00,0.195568
8/1/07,17:10:00,8/1/07,17:34:00,0.19242
8/1/07,17:10:00,8/1/07,17:36:00,0.188552
8/1/07,17:10:00,8/1/07,17:37:00,0.18828
8/1/07,17:10:00,8/1/07,17:39:00,0.184702
8/1/07,17:10:00,8/1/07,17:43:00,0.173781
8/1/07,17:10:00,8/1/07,17:44:00,0.171333
8/1/07,17:10:00,8/1/07,17:46:00,0.166743
8/1/07,17:10:00,8/1/07,17:48:00,0.162492
8/1/07,17:10:00,8/1/07,17:49:00,0.160485
8/1/07,17:10:00,8/1/07,17:55:00,0.151444
8/1/07,17:10:00,8/1/07,17:56:00,0.151429
8/1/07,17:10:00,8/1/07,17:57:00,0.151348
8/1/07,17:10:00,8/1/07,18:05:00,0.157733
8/1/07,17:10:00,8/1/07,18:06:00,0.161179
8/1/07,17:10:00,8/1/07,18:10:00,0.172733
8/1/07,17:10:00,8/1/07,18:16:00,0.174849
8/1/07,17:10:00,8/1/07,18:20:00,0.170864
8/1/07,17:10:00,8/1/07,18:21:00,0.169747
8/1/07,17:10:00,8/1/07,18:22:00,0.168637
8/1/07,17:10:00,8/1/07,18:24:00,0.166443
8/1/07,17:10:00,8/1/07,18:29:00,0.16134
8/1/07,17:10:00,8/1/07,18:34:00,0.157041
8/1/07,17:10:00,8/1/07,18:35:00,0.156833
8/1/07,17:10:00,8/1/07,18:36:00,0.155995
8/1/07,17:10:00,8/1/07,18:37:00,0.155177
8/1/07,17:10:00,8/1/07,18:39:00,0.153907
8/1/07,17:10:00,8/1/07,18:40:00,0.153502
8/1/07,17:10:00,8/1/07,18:41:00,0.153063
8/1/07,17:10:00,8/1/07,18:43:00,0.152047
8/1/07,17:10:00,8/1/07,18:44:00,0.151504
8/1/07,17:10:00,8/1/07,18:49:00,0.14864
8/1/07,17:10:00,8/1/07,18:50:00,0.148063
8/1/07,17:10:00,8/1/07,18:51:00,0.148202
8/1/07,17:10:00,8/1/07,18:52:00,0.148321
8/1/07,17:10:00,8/1/07,18:53:00,0.148421
8/1/07,17:10:00,8/1/07,18:54:00,0.148484
8/1/07,17:10:00,8/1/07,19:05:00,0.155118
8/1/07,17:10:00,8/1/07,19:06:00,0.15726
8/1/07,17:10:00,8/1/07,19:08:00,0.161613
8/1/07,17:10:00,8/1/07,19:16:00,0.176924
8/1/07,17:10:00,8/1/07,19:19:00,0.177961
8/1/07,17:10:00,8/1/07,19:21:00,0.177135
8/1/07,17:10:00,8/1/07,19:22:00,0.176714
8/1/07,17:10:00,8/1/07,19:23:00,0.17782
8/1/07,17:10:00,8/1/07,19:26:00,0.176488
8/1/07,17:10:00,8/1/07,19:33:00,0.174935
8/1/07,17:10:00,8/1/07,19:38:00,0.177723
8/1/07,17:10:00,8/1/07,19:41:00,0.177403
8/1/07,17:10:00,8/1/07,19:45:00,0.177131
8/1/07,17:10:00,8/1/07,19:46:00,0.176565
8/1/07,17:10:00,8/1/07,19:53:00,0.173449
8/1/07,17:10:00,8/1/07,19:57:00,0.171853
8/1/07,17:10:00,8/1/07,19:58:00,0.171537
8/1/07,17:10:00,8/1/07,19:59:00,0.17123
8/1/07,17:10:00,8/1/07,20:02:00,0.170284
8/1/07,17:10:00,8/1/07,20:04:00,0.169502
8/1/07,17:10:00,8/1/07,20:11:00,0.166325
8/1/07,17:10:00,8/1/07,20:18:00,0.164128
8/1/07,17:10:00,8/1/07,20:24:00,0.161701
8/1/07,17:10:00,8/1/07,20:28:00,0.160065
8/1/07,17:10:00,8/1/07,20:29:00,0.159689
8/1/07,17:10:00,8/1/07,20:32:00,0.158537
8/1/07,17:10:00,8/1/07,20:37:00,0.157235
8/1/07,17:10:00,8/1/07,20:38:00,0.156952
8/1/07,17:10:00,8/1/07,20:43:00,0.155993
