1/1/07,18:30:00,1/1/07,18:31:00,0.095
1/1/07,18:30:00,1/1/07,18:32:00,0.096
1/1/07,18:30:00,1/1/07,18:33:00,0.096
1/1/07,18:30:00,1/1/07,18:35:00,0.0953333
1/1/07,18:30:00,1/1/07,18:36:00,0.0817143
1/1/07,18:30:00,1/1/07,18:38:00,0.0635556
1/1/07,18:30:00,1/1/07,18:43:00,0.0408571
1/1/07,18:30:00,1/1/07,18:46:00,0.0336471
1/1/07,18:30:00,1/1/07,18:52:00,0.0356522
1/1/07,18:30:00,1/1/07,18:58:00,0.0545517
1/1/07,18:30:00,1/1/07,19:06:00,0.0721081
1/1/07,18:30:00,1/1/07,19:11:00,0.076619
1/1/07,18:30:00,1/1/07,19:13:00,0.0775
1/1/07,18:30:00,1/1/07,19:25:00,0.0638929
1/1/07,18:30:00,1/1/07,19:35:00,0.0603636
1/1/07,18:30:00,1/1/07,19:45:00,0.0830789
1/1/07,18:30:00,1/1/07,19:46:00,0.0858442
1/1/07,18:30:00,1/1/07,19:49:00,0.094525
1/1/07,18:30:00,1/1/07,19:59:00,0.103822
1/1/07,18:30:00,1/1/07,20:11:00,0.0988235
1/1/07,18:30:00,1/1/07,20:12:00,0.0978641
1/1/07,18:30:00,1/1/07,20:16:00,0.0965047
1/1/07,18:30:00,1/1/07,20:20:00,0.0976937
1/1/07,18:30:00,1/1/07,20:22:00,0.0982124
1/1/07,18:30:00,1/1/07,20:30:00,0.104612
1/1/07,18:30:00,1/1/07,20:32:00,0.104992
1/1/07,18:30:00,1/1/07,20:33:00,0.105065
1/1/07,18:30:00,1/1/07,20:36:00,0.103984
1/1/07,18:30:00,1/1/07,20:38:00,0.102372
1/1/07,18:30:00,1/1/07,20:42:00,0.0992932
1/1/07,18:30:00,1/1/07,20:46:00,0.0963942
1/1/07,18:30:00,1/1/07,20:47:00,0.0956957
1/1/07,18:30:00,1/1/07,20:50:00,0.0936596
1/1/07,18:30:00,1/1/07,20:55:00,0.0904521
1/1/07,18:30:00,1/1/07,20:56:00,0.0898367
1/1/07,18:30:00,1/1/07,21:00:00,0.0910861
1/1/07,18:30:00,1/1/07,21:03:00,0.0921429
1/1/07,18:30:00,1/1/07,21:08:00,0.0948553
1/1/07,18:30:00,1/1/07,21:13:00,0.0990244
1/1/07,18:30:00,1/1/07,21:15:00,0.0991807
1/1/07,18:30:00,1/1/07,21:17:00,0.098
1/1/07,18:30:00,1/1/07,21:18:00,0.0974201
1/1/07,18:30:00,1/1/07,21:19:00,0.0968471
1/1/07,18:30:00,1/1/07,21:23:00,0.0946207
1/1/07,18:30:00,1/1/07,21:24:00,0.09408
1/1/07,18:30:00,1/1/07,21:34:00,0.0889946
1/1/07,18:30:00,1/1/07,21:35:00,0.0885161
1/1/07,18:30:00,1/1/07,21:42:00,0.0881451
1/1/07,18:30:00,1/1/07,21:44:00,0.0886564
1/1/07,18:30:00,1/1/07,21:50:00,0.0921493
1/1/07,18:30:00,1/1/07,21:53:00,0.0943627
1/1/07,18:30:00,1/1/07,21:56:00,0.0949179
1/1/07,18:30:00,1/1/07,21:58:00,0.0940096
1/1/07,18:30:00,1/1/07,21:59:00,0.0935619
1/1/07,18:30:00,1/1/07,22:00:00,0.0931185
1/1/07,18:30:00,1/1/07,22:01:00,0.0926792
1/1/07,18:30:00,1/1/07,22:02:00,0.0922441
1/1/07,18:30:00,1/1/07,22:06:00,0.0922488
1/1/07,18:30:00,1/1/07,22:07:00,0.0924312
1/1/07,18:30:00,1/1/07,22:10:00,0.0929231
1/1/07,18:30:00,1/1/07,22:14:00,0.0934667
1/1/07,18:30:00,1/1/07,22:15:00,0.0936106
1/1/07,18:30:00,1/1/07,22:19:00,0.0941565
1/1/07,18:30:00,1/1/07,22:20:00,0.094381
1/1/07,18:30:00,1/1/07,22:22:00,0.0958369
1/1/07,18:30:00,1/1/07,22:24:00,0.0973872
1/1/07,18:30:00,1/1/07,22:25:00,0.0981525
1/1/07,18:30:00,1/1/07,22:26:00,0.0989114
1/1/07,18:30:00,1/1/07,22:29:00,0.102317
1/1/07,18:30:00,1/1/07,22:30:00,0.10351
1/1/07,18:30:00,1/1/07,22:32:00,0.105309
1/1/07,18:30:00,1/1/07,22:35:00,0.107228
1/1/07,18:30:00,1/1/07,22:39:00,0.106168
1/1/07,18:30:00,1/1/07,22:40:00,0.105745
1/1/07,18:30:00,1/1/07,22:45:00,0.10368
1/1/07,18:30:00,1/1/07,22:50:00,0.101693
1/1/07,18:30:00,1/1/07,22:52:00,0.10092
1/1/07,18:30:00,1/1/07,22:53:00,0.100538
1/1/07,18:30:00,1/1/07,22:55:00,0.099782
1/1/07,18:30:00,1/1/07,23:03:00,0.0974526
1/1/07,18:30:00,1/1/07,23:04:00,0.09768
1/1/07,18:30:00,1/1/07,23:08:00,0.0991326
1/1/07,18:30:00,1/1/07,23:11:00,0.100929
1/1/07,18:30:00,1/1/07,23:16:00,0.103756
1/1/07,18:30:00,1/1/07,23:18:00,0.104131
1/1/07,18:30:00,1/1/07,23:20:00,0.103416
1/1/07,18:30:00,1/1/07,23:23:00,0.102361
1/1/07,18:30:00,1/1/07,23:31:00,0.099649
1/1/07,18:30:00,1/1/07,23:37:00,0.0977078
1/1/07,18:30:00,1/1/07,23:42:00,0.096147
1/1/07,18:30:00,1/1/07,23:43:00,0.0958408
1/1/07,18:30:00,1/1/07,23:48:00,0.0967712
1/1/07,18:30:00,1/1/07,23:49:00,0.0973375
1/1/07,18:30:00,1/1/07,23:53:00,0.0995926
1/1/07,18:30:00,2/1/07,0:02:00,0.100787
1/1/07,18:30:00,2/1/07,0:09:00,0.0987118
1/1/07,18:30:00,2/1/07,0:22:00,0.0950765
1/1/07,18:30:00,2/1/07,0:27:00,0.0941006
1/1/07,18:30:00,2/1/07,0:32:00,0.0970799
1/1/07,18:30:00,2/1/07,0:35:00,0.0994481
1/1/07,18:30:00,2/1/07,0:39:00,0.101654
1/1/07,18:30:00,2/1/07,0:42:00,0.103019
1/1/07,18:30:00,2/1/07,0:43:00,0.103118
1/1/07,18:30:00,2/1/07,0:44:00,0.103211
1/1/07,18:30:00,2/1/07,0:45:00,0.103314
1/1/07,18:30:00,2/1/07,0:46:00,0.103422
1/1/07,18:30:00,2/1/07,0:48:00,0.103657
1/1/07,18:30:00,2/1/07,0:50:00,0.103895
1/1/07,18:30:00,2/1/07,0:55:00,0.104518
1/1/07,18:30:00,2/1/07,0:56:00,0.104636
1/1/07,18:30:00,2/1/07,1:00:00,0.104107
1/1/07,18:30:00,2/1/07,1:02:00,0.103578
1/1/07,18:30:00,2/1/07,1:03:00,0.103315
1/1/07,18:30:00,2/1/07,1:04:00,0.103053
1/1/07,18:30:00,2/1/07,1:05:00,0.102793
